"","sample.type","sample.day","sample.mo","sample.yr","sample.date","organic.matter.fraction","trap.no","stream","days.deployed","total.field.wt","field.sub.wet.wt.g","field.sub.prop","pan.wt.g","om.total.dry.wt.g","om.sub.dry.pan.wt.g","om.sub.ash.pan.wt.g","sub.prop.total","sub.prop.afdm","total.afdm.g","areal.AFDM.input.g.m2","areal.AFDM.input.g.m2.d"
"3475","DINP",23,6,2020,2020-06-23,"LEAF",7,"WS55",28,NA,NA,NA,3.6319,0.8334,4.4653,3.6676,1,0.957163426925846,0.7977,6.6776014782067,0.238485767078811
"3476","DINP",23,6,2020,2020-06-23,"WOOD",8,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3477","DINP",23,6,2020,2020-06-23,"MISC",8,"WS55",28,NA,NA,NA,3.6647,0.3957,4.0604,63.6836,0.999999999999999,-150.677786201668,-59.6232,-499.109901536184,-17.8253536262923
"3478","DINP",23,6,2020,2020-06-23,"LEAF",8,"WS55",28,NA,NA,NA,3.6329,0.1022,3.7351,3.647,1,0.862035225048924,0.0881,0.737491149843313,0.0263389696372612
"3479","DINP",23,6,2020,2020-06-23,"WOOD",9,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3480","DINP",23,6,2020,2020-06-23,"MISC",9,"WS55",28,NA,NA,NA,3.6199,0.6246,4.2445,3.6445,1,0.96061479346782,0.6,5.0226412021111,0.179380042932539
"3481","DINP",23,6,2020,2020-06-23,"LEAF",9,"WS55",28,NA,NA,NA,3.5421,0.3241,3.8662,3.5572,1,0.953409441530392,0.309,2.58666021908721,0.0923807221102577
"3482","DINP",23,6,2020,2020-06-23,"WOOD",10,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3483","DINP",23,6,2020,2020-06-23,"MISC",10,"WS55",28,NA,NA,NA,3.5283,0.2898,3.8181,3.5399,0.999999999999999,0.959972394755005,0.2782,2.32883130404551,0.0831725465730541
"3484","DINP",23,6,2020,2020-06-23,"LEAF",10,"WS55",28,NA,NA,NA,3.6206,1.4781,5.0987,3.6781,1,0.961098707800555,1.4206,11.891940152865,0.424712148316608
"3485","DINP",21,7,2020,2020-07-21,"WOOD",1,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3486","DINP",21,7,2020,2020-07-21,"MISC",1,"TOWR",28,NA,NA,NA,3.5131,0.5267,4.0398,3.5451,0.999999999999999,0.939244351623315,0.4947,4.1411676711406,0.147898845397878
"3487","DINP",21,7,2020,2020-07-21,"LEAF",1,"TOWR",28,NA,NA,NA,3.5347,2.2917,5.8264,3.6064,1,0.968713182353711,2.22,18.5837724478111,0.663706158850395
"3488","DINP",21,7,2020,2020-07-21,"WOOD",2,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3489","DINP",21,7,2020,2020-07-21,"MISC",2,"TOWR",28,NA,NA,NA,3.5177,0.2421,3.7598,3.5334,0.999999999999999,0.935150764147047,0.2264,1.89520994692992,0.0676860695332115
"3490","DINP",21,7,2020,2020-07-21,"LEAF",2,"TOWR",28,NA,NA,NA,3.603,0.5679,4.1709,3.6355,0.999999999999999,0.942771614720902,0.5354,4.48187016601714,0.160066791643469
"3491","DINP",21,7,2020,2020-07-21,"WOOD",3,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3492","DINP",21,7,2020,2020-07-21,"MISC",3,"TOWR",28,NA,NA,NA,3.6677,0.1283,3.796,3.6725,0.999999999999999,0.962587685113017,0.1235,1.03382698076787,0.036922392170281
"3493","DINP",21,7,2020,2020-07-21,"LEAF",3,"TOWR",28,NA,NA,NA,3.6694,0.6577,4.3271,3.7041,1,0.947240383153413,0.623,5.21517578152535,0.18625627791162
"3494","DINP",21,7,2020,2020-07-21,"WOOD",4,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3495","DINP",21,7,2020,2020-07-21,"MISC",4,"TOWR",28,NA,NA,NA,3.5121,0.6619,4.174,3.5365,1,0.96313642544191,0.6375,5.33655627724304,0.190591295615823
"3496","DINP",21,7,2020,2020-07-21,"LEAF",4,"TOWR",28,NA,NA,NA,3.6069,2.178,5.7849,3.6786,1,0.967079889807163,2.1063,17.631981940011,0.629713640714679
"3497","DINP",21,7,2020,2020-07-21,"WOOD",5,"TOWR",28,NA,NA,NA,3.5306,0.1042,3.6348,3.5335,0.999999999999996,0.972168905950097,0.1013,0.847989256289757,0.030285330581777
"3498","DINP",21,7,2020,2020-07-21,"MISC",5,"TOWR",28,NA,NA,NA,3.5565,0.1305,3.687,3.5623,0.999999999999997,0.955555555555557,0.1247,1.04387226317209,0.0372811522561461
"3499","DINP",21,7,2020,2020-07-21,"LEAF",5,"TOWR",28,NA,NA,NA,3.5412,1.247,4.7882,3.5966,1,0.955573376102646,1.1916,9.97496542739263,0.356248765264023
"3500","DINP",21,7,2020,2020-07-21,"WOOD",6,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3501","DINP",21,7,2020,2020-07-21,"MISC",6,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3502","DINP",21,7,2020,2020-07-21,"LEAF",6,"TOWR",28,NA,NA,NA,3.678,2.834,6.512,3.7759,1,0.96545518701482,2.7361,22.9040809884936,0.8180028924462
"3503","DINP",21,7,2020,2020-07-21,"WOOD",7,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3504","DINP",21,7,2020,2020-07-21,"MISC",7,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3505","DINP",21,7,2020,2020-07-21,"LEAF",7,"TOWR",28,NA,NA,NA,3.5316,0.8344,4.366,3.5533,0.999999999999999,0.973993288590604,0.8127,6.80316750825948,0.242970268152124
"3506","DINP",21,7,2020,2020-07-21,"WOOD",8,"TOWR",28,NA,NA,NA,3.6588,0.4051,4.0639,3.6817,1,0.943470747963465,0.3822,3.19942244574476,0.114265087348027
"3507","DINP",21,7,2020,2020-07-21,"MISC",8,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3508","DINP",21,7,2020,2020-07-21,"LEAF",8,"TOWR",28,NA,NA,NA,3.5347,1.4013,4.936,3.5913,1,0.959608934560765,1.3447,11.256576040798,0.402020572885642
"3509","DINP",21,7,2020,2020-07-21,"WOOD",9,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3510","DINP",21,7,2020,2020-07-21,"MISC",9,"TOWR",28,NA,NA,NA,3.6485,1.8214,5.4699,3.7147,1,0.963654331832656,1.7552,14.692899729909,0.524746418925321
"3511","DINP",21,7,2020,2020-07-21,"LEAF",9,"TOWR",28,NA,NA,NA,3.5428,1.1206,4.6634,3.5875,1,0.960110655006247,1.0759,9.00643278225221,0.321658313651865
"3512","DINP",21,7,2020,2020-07-21,"WOOD",10,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3513","DINP",21,7,2020,2020-07-21,"MISC",10,"TOWR",28,NA,NA,NA,3.6143,0.5961,4.2104,3.6517,1,0.937258849186378,0.5587,4.67691606603245,0.167032716644016
"3514","DINP",21,7,2020,2020-07-21,"LEAF",10,"TOWR",28,NA,NA,NA,3.5491,2.5304,6.0795,3.6475,1,0.961112867530825,2.432,20.3584390058903,0.727087107353225
"3515","DINP",21,7,2020,2020-07-21,"WOOD",1,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3516","DINP",21,7,2020,2020-07-21,"MISC",1,"WS55",28,NA,NA,NA,3.5303,0.238,3.7683,3.5413,1,0.953781512605042,0.227,1.90023258813203,0.0678654495761439
"3517","DINP",21,7,2020,2020-07-21,"LEAF",1,"WS55",28,NA,NA,NA,3.5148,0.0624,3.5772,3.5173,0.999999999999997,0.959935897435898,0.0599,0.501427013344091,0.0179081076194318
"3518","DINP",21,7,2020,2020-07-21,"WOOD",2,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3519","DINP",21,7,2020,2020-07-21,"MISC",2,"WS55",28,NA,NA,NA,3.5294,1.6706,5.2,3.5893,1,0.964144618699868,1.6107,13.4832803070672,0.481545725252401
"3520","DINP",21,7,2020,2020-07-21,"LEAF",2,"WS55",28,NA,NA,NA,3.5551,1.2305,4.7856,3.5958,1,0.9669240146282,1.1898,9.9598975037863,0.355710625135225
"3521","DINP",21,7,2020,2020-07-21,"WOOD",3,"WS55",28,NA,NA,NA,3.5366,0.3129,3.8495,3.5464,1,0.968680089485458,0.3031,2.53727091393312,0.0906168183547543
"3522","DINP",21,7,2020,2020-07-21,"MISC",3,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3523","DINP",21,7,2020,2020-07-21,"LEAF",3,"WS55",28,NA,NA,NA,3.5308,0.9346,4.4654,3.5595,1,0.969291675583137,0.9059,7.58335110832074,0.270833968154312
"3524","DINP",21,7,2020,2020-07-21,"WOOD",4,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3525","DINP",21,7,2020,2020-07-21,"MISC",4,"WS55",28,NA,NA,NA,3.5193,0.2354,3.7547,3.5443,1,0.893797790994053,0.2104,1.76127284820696,0.0629026017216771
"3526","DINP",21,7,2020,2020-07-21,"LEAF",4,"WS55",28,NA,NA,NA,3.612,1.5864,5.1984,3.6711,1,0.962745839636914,1.5273,12.7851331799738,0.456611899284778
"3527","DINP",21,7,2020,2020-07-21,"WOOD",5,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3528","DINP",21,7,2020,2020-07-21,"MISC",5,"WS55",28,NA,NA,NA,3.6552,0.2589,3.9141,3.751,1,0.629972962533797,0.1631,1.3653213001072,0.0487614750038285
"3529","DINP",21,7,2020,2020-07-21,"LEAF",5,"WS55",28,NA,NA,NA,3.6492,0.4714,4.1206,3.6664,0.999999999999999,0.963512940178193,0.4542,3.8021393899981,0.135790692499932
"3530","DINP",21,7,2020,2020-07-21,"WOOD",6,"WS55",28,NA,NA,NA,3.666,0.0128,3.6788,3.6662,0.999999999999994,0.984375000000002,0.0126,0.105475465244333,0.00376698090158333
"3531","DINP",21,7,2020,2020-07-21,"MISC",6,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3532","DINP",21,7,2020,2020-07-21,"LEAF",6,"WS55",28,NA,NA,NA,3.5341,1.4717,5.0058,3.6056,1,0.951416728952912,1.4002,11.7211703519933,0.418613226856902
"3533","DINP",21,7,2020,2020-07-21,"WOOD",7,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3534","DINP",21,7,2020,2020-07-21,"MISC",7,"WS55",28,NA,NA,NA,3.5294,0.6656,4.195,3.5523,1,0.965594951923077,0.6427,5.380085834328,0.192145922654571
"3535","DINP",21,7,2020,2020-07-21,"LEAF",7,"WS55",28,NA,NA,NA,3.5489,0.2742,3.8231,3.5589,1,0.963530269876004,0.2642,2.21163634266292,0.0789870122379615
"3536","DINP",21,7,2020,2020-07-21,"WOOD",8,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3537","DINP",21,7,2020,2020-07-21,"MISC",8,"WS55",28,NA,NA,NA,3.5107,0.496,4.0067,3.5288,1,0.963508064516129,0.4779,4.00053371748149,0.142876204195767
"3538","DINP",21,7,2020,2020-07-21,"LEAF",8,"WS55",28,NA,NA,NA,3.6214,1.4491,5.0705,3.6821,1,0.958111931543717,1.3884,11.6223917416851,0.415085419345895
"3539","DINP",21,7,2020,2020-07-21,"WOOD",9,"WS55",28,NA,NA,NA,3.5246,0.7104,4.235,3.5523,1,0.961007882882883,0.6827,5.71492858113541,0.204104592183407
"3540","DINP",21,7,2020,2020-07-21,"MISC",9,"WS55",28,NA,NA,NA,3.6334,0.363,3.9964,3.6479,1,0.960055096418733,0.3485,2.91731743155953,0.104189908269983
"3541","DINP",21,7,2020,2020-07-21,"LEAF",9,"WS55",28,NA,NA,NA,3.6376,1.7114,5.349,3.7081,1,0.958805656187916,1.6409,13.7360865809068,0.490574520746672
"3542","DINP",21,7,2020,2020-07-21,"WOOD",10,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3543","DINP",21,7,2020,2020-07-21,"MISC",10,"WS55",28,NA,NA,NA,3.621,0.1662,3.7872,3.6276,0.999999999999999,0.960288808664259,0.1596,1.33602255976155,0.0477150914200554
"3544","DINP",21,7,2020,2020-07-21,"LEAF",10,"WS55",28,NA,NA,NA,3.56,0.6015,4.1615,3.583,1,0.961762261014131,0.5785,4.84266322570211,0.17295225806079
"3545","DINP",25,8,2020,2020-08-25,"WOOD",1,"TOWR",35,NA,NA,NA,3.6614,0.3188,3.9802,3.6809,1,0.93883312421581,0.2993,2.50546085298642,0.071584595799612
"3546","DINP",25,8,2020,2020-08-25,"MISC",1,"TOWR",35,NA,NA,NA,3.5306,0.491,4.0216,3.5543,1,0.951731160896131,0.4673,3.91180038957753,0.111765725416501
"3547","DINP",25,8,2020,2020-08-25,"LEAF",1,"TOWR",35,NA,NA,NA,3.666,2.4944,6.1604,3.7816,1,0.953656189865298,2.3788,19.9130981526365,0.568945661503899
"3548","DINP",25,8,2020,2020-08-25,"WOOD",2,"TOWR",35,NA,NA,NA,3.5285,0.6607,4.1892,3.5523,0.999999999999999,0.963977599515666,0.6369,5.33153363604093,0.152329532458312
"3549","DINP",25,8,2020,2020-08-25,"MISC",2,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3550","DINP",25,8,2020,2020-08-25,"LEAF",2,"TOWR",35,NA,NA,NA,3.635,2.0155,5.6505,3.7796,1,0.928256015876954,1.8709,15.6614323750494,0.447469496429983
"3551","DINP",25,8,2020,2020-08-25,"WOOD",3,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3552","DINP",25,8,2020,2020-08-25,"MISC",3,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3553","DINP",25,8,2020,2020-08-25,"LEAF",3,"TOWR",35,NA,NA,NA,3.5534,2.7613,6.3147,3.6745,1,0.956143845290262,2.6402,22.1012955030229,0.631465585800653
"3554","DINP",25,8,2020,2020-08-25,"WOOD",4,"TOWR",35,NA,NA,NA,3.6281,2.1338,5.7619,3.8103,1,0.914612428531259,1.9516,16.3369776167334,0.466770789049524
"3555","DINP",25,8,2020,2020-08-25,"MISC",4,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3556","DINP",25,8,2020,2020-08-25,"LEAF",4,"TOWR",35,NA,NA,NA,3.6345,1.1763,4.8108,3.69,1,0.952818158633002,1.1208,9.38229376554353,0.268065536158386
"3557","DINP",25,8,2020,2020-08-25,"WOOD",5,"TOWR",35,NA,NA,NA,3.6383,3.5723,7.2106,3.6743,1,0.989922458920024,3.5363,29.6026101383758,0.845788861096451
"3558","DINP",25,8,2020,2020-08-25,"MISC",5,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3559","DINP",25,8,2020,2020-08-25,"LEAF",5,"TOWR",35,NA,NA,NA,3.6743,1.1576,4.8319,3.7165,1,0.963545266067727,1.1154,9.33708999472453,0.266773999849272
"3560","DINP",25,8,2020,2020-08-25,"WOOD",6,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3561","DINP",25,8,2020,2020-08-25,"MISC",6,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3562","DINP",25,8,2020,2020-08-25,"LEAF",6,"TOWR",35,NA,NA,NA,3.5417,2.7791,6.3208,3.6676,1,0.954697563959555,2.6532,22.2101193957353,0.63457483987815
"3563","DINP",25,8,2020,2020-08-25,"WOOD",7,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3564","DINP",25,8,2020,2020-08-25,"MISC",7,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3565","DINP",25,8,2020,2020-08-25,"LEAF",7,"TOWR",35,NA,NA,NA,3.6714,2.89,6.5614,3.8205,1,0.94840830449827,2.7409,22.9442621181105,0.655550346231729
"3566","DINP",25,8,2020,2020-08-25,"WOOD",8,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3567","DINP",25,8,2020,2020-08-25,"MISC",8,"TOWR",35,NA,NA,NA,3.5184,0.3519,3.8703,3.5363,0.999999999999999,0.949133276499005,0.334,2.79593693584184,0.0798839124526241
"3568","DINP",25,8,2020,2020-08-25,"LEAF",8,"TOWR",35,NA,NA,NA,3.6791,3.6376,7.3167,3.8552,1,0.951588959753684,3.4615,28.9764542018459,0.827898691481312
"3569","DINP",25,8,2020,2020-08-25,"WOOD",9,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3570","DINP",25,8,2020,2020-08-25,"MISC",9,"TOWR",35,NA,NA,NA,3.668,1.1907,4.8587,3.689,1,0.982363315696649,1.1697,9.79163902351558,0.279761114957588
"3571","DINP",25,8,2020,2020-08-25,"LEAF",9,"TOWR",35,NA,NA,NA,3.5573,1.5166,5.0739,3.6216,1,0.957602531979428,1.4523,12.1573030297099,0.347351515134569
"3572","DINP",25,8,2020,2020-08-25,"WOOD",10,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3573","DINP",25,8,2020,2020-08-25,"MISC",10,"TOWR",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3574","DINP",25,8,2020,2020-08-25,"LEAF",10,"TOWR",35,NA,NA,NA,3.6032,5.135,8.7382,3.7882,1,0.963972736124635,4.95,41.4367899174165,1.18390828335476
"3575","DINP",25,8,2020,2020-08-25,"WOOD",1,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3576","DINP",25,8,2020,2020-08-25,"MISC",1,"WS55",35,NA,NA,NA,3.5331,0.1063,3.6394,3.5371,1,0.962370649106303,0.1023,0.856360324959942,0.0244674378559983
"3577","DINP",25,8,2020,2020-08-25,"LEAF",1,"WS55",35,NA,NA,NA,3.5297,0.2186,3.7483,3.5391,1,0.956999085086917,0.2092,1.75122756580274,0.0500350733086496
"3578","DINP",25,8,2020,2020-08-25,"WOOD",2,"WS55",35,NA,NA,NA,3.6121,3.1202,6.7323,3.7455,1,0.957246330363438,2.9868,25.002707904109,0.714363082974544
"3579","DINP",25,8,2020,2020-08-25,"MISC",2,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3580","DINP",25,8,2020,2020-08-25,"LEAF",2,"WS55",35,NA,NA,NA,3.5406,3.1693,6.7099,3.6961,1,0.950935537815922,3.0138,25.228726758204,0.720820764520115
"3581","DINP",25,8,2020,2020-08-25,"WOOD",3,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3582","DINP",25,8,2020,2020-08-25,"MISC",3,"WS55",35,NA,NA,NA,3.5424,1.8395,5.3819,3.5585,1,0.991247621636314,1.8234,15.2638066132156,0.436108760377589
"3583","DINP",25,8,2020,2020-08-25,"LEAF",3,"WS55",35,NA,NA,NA,3.5486,0.4758,4.0244,3.5625,1,0.970786044556536,0.4619,3.86659661875852,0.110474189107386
"3584","DINP",25,8,2020,2020-08-25,"WOOD",4,"WS55",35,NA,NA,NA,3.6263,0.1892,3.8155,3.6307,1,0.976744186046512,0.1848,1.54697349025022,0.0441992425785777
"3585","DINP",25,8,2020,2020-08-25,"MISC",4,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3586","DINP",25,8,2020,2020-08-25,"LEAF",4,"WS55",35,NA,NA,NA,3.533,0.7361,4.2691,3.5697,1,0.950142643662546,0.6994,5.8547254279275,0.167277869369357
"3587","DINP",25,8,2020,2020-08-25,"WOOD",5,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3588","DINP",25,8,2020,2020-08-25,"MISC",5,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3589","DINP",25,8,2020,2020-08-25,"LEAF",5,"WS55",35,NA,NA,NA,3.5339,2.5137,6.0476,3.6611,1,0.949397302780762,2.3865,19.9775553813969,0.57078729661134
"3590","DINP",25,8,2020,2020-08-25,"WOOD",6,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3591","DINP",25,8,2020,2020-08-25,"MISC",6,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3592","DINP",25,8,2020,2020-08-25,"LEAF",6,"WS55",35,NA,NA,NA,3.6363,1.7777,5.414,3.71,1,0.958541936209709,1.704,14.2643010139955,0.407551457542729
"3593","DINP",25,8,2020,2020-08-25,"WOOD",7,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3594","DINP",25,8,2020,2020-08-25,"MISC",7,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3595","DINP",25,8,2020,2020-08-25,"LEAF",7,"WS55",35,NA,NA,NA,3.5212,2.0409,5.5621,3.6172,1,0.952961928560929,1.9449,16.2808914566431,0.46516832733266
"3596","DINP",25,8,2020,2020-08-25,"WOOD",8,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3597","DINP",25,8,2020,2020-08-25,"MISC",8,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3598","DINP",25,8,2020,2020-08-25,"LEAF",8,"WS55",35,NA,NA,NA,3.5585,0.9856,4.5441,3.6016,1,0.956270292207792,0.9425,7.88973222164951,0.225420920618558
"3599","DINP",25,8,2020,2020-08-25,"WOOD",9,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3600","DINP",25,8,2020,2020-08-25,"MISC",9,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3601","DINP",25,8,2020,2020-08-25,"LEAF",9,"WS55",35,NA,NA,NA,3.545,1.8721,5.4171,3.6343,1,0.952299556647615,1.7828,14.9239412252061,0.426398320720174
"3602","DINP",25,8,2020,2020-08-25,"WOOD",10,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3603","DINP",25,8,2020,2020-08-25,"MISC",10,"WS55",35,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3604","DINP",25,8,2020,2020-08-25,"LEAF",10,"WS55",35,NA,NA,NA,3.6452,1.3221,4.9673,3.6993,1,0.959080251115649,1.268,10.6145150737948,0.303271859251279
"3605","DINP",22,9,2020,2020-09-22,"WOOD",1,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3606","DINP",22,9,2020,2020-09-22,"MISC",1,"TOWR",28,NA,NA,NA,3.5317,5.2309,8.7626,3.6952,1,0.968743428473112,5.0674,42.4195533792963,1.51498404926058
"3607","DINP",22,9,2020,2020-09-22,"LEAF",1,"TOWR",28,NA,NA,NA,3.5334,4.3362,7.8696,3.7667,1,0.946197131128638,4.1029,34.3456576469027,1.22663063024652
"3608","DINP",22,9,2020,2020-09-22,"WOOD",2,"TOWR",28,NA,NA,NA,3.626,0.1701,3.7961,3.6328,1,0.96002351557907,0.1633,1.36699551384124,0.0488212683514727
"3609","DINP",22,9,2020,2020-09-22,"MISC",2,"TOWR",28,NA,NA,NA,3.5297,0.7453,4.275,3.5856,1,0.924996645646049,0.6894,5.77101474122565,0.206107669329487
"3610","DINP",22,9,2020,2020-09-22,"LEAF",2,"TOWR",28,NA,NA,NA,3.5336,1.7208,5.2544,3.6314,1,0.943165969316597,1.623,13.5862444517105,0.485223016132518
"3611","DINP",22,9,2020,2020-09-22,"WOOD",3,"TOWR",28,NA,NA,NA,3.6127,0.4186,4.0313,3.6437,1,0.925943621595795,0.3876,3.24462621656377,0.11587950773442
"3612","DINP",22,9,2020,2020-09-22,"MISC",3,"TOWR",28,NA,NA,NA,3.5481,0.384,3.9321,3.5524,1,0.988802083333333,0.3797,3.1784947740693,0.113517670502475
"3613","DINP",22,9,2020,2020-09-22,"LEAF",3,"TOWR",28,NA,NA,NA,3.5426,4.7792,8.3218,3.7509,1,0.956415299631738,4.5709,38.2633177845493,1.36654706373391
"3614","DINP",22,9,2020,2020-09-22,"WOOD",4,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3615","DINP",22,9,2020,2020-09-22,"MISC",4,"TOWR",28,NA,NA,NA,3.5577,0.3462,3.9039,3.5775,1,0.942807625649913,0.3264,2.73231681394844,0.0975827433553013
"3616","DINP",22,9,2020,2020-09-22,"LEAF",4,"TOWR",28,NA,NA,NA,3.5408,1.5569,5.0977,3.6131,1,0.953561564647697,1.4846,12.4276885477569,0.443846019562746
"3617","DINP",22,9,2020,2020-09-22,"WOOD",5,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3618","DINP",22,9,2020,2020-09-22,"MISC",5,"TOWR",28,NA,NA,NA,3.5213,13.0426,16.5639,4.2402,1,0.944880621961879,12.3237,103.162538970761,3.68437639181289
"3619","DINP",22,9,2020,2020-09-22,"LEAF",5,"TOWR",28,NA,NA,NA,3.6364,3.7571,7.3935,3.818,1,0.951664847887999,3.5755,29.930756030247,1.06895557250882
"3620","DINP",22,9,2020,2020-09-22,"WOOD",6,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3621","DINP",22,9,2020,2020-09-22,"MISC",6,"TOWR",28,NA,NA,NA,3.531,0.1871,3.7181,3.5714,1,0.784072688401924,0.1467,1.22803577391616,0.0438584204970058
"3622","DINP",22,9,2020,2020-09-22,"LEAF",6,"TOWR",28,NA,NA,NA,3.5186,2.6243,6.1429,3.6382,1,0.954425942156004,2.5047,20.9670156982128,0.748821989221884
"3623","DINP",22,9,2020,2020-09-22,"WOOD",7,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3624","DINP",22,9,2020,2020-09-22,"MISC",7,"TOWR",28,NA,NA,NA,3.5629,0.4534,4.0163,3.5843,1,0.952801058667843,0.432,3.61630166551999,0.129153630911428
"3625","DINP",22,9,2020,2020-09-22,"LEAF",7,"TOWR",28,NA,NA,NA,3.6851,1.3951,5.0802,3.7318,1,0.966525697082646,1.3484,11.2875489948777,0.40312674981706
"3626","DINP",22,9,2020,2020-09-22,"WOOD",8,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3627","DINP",22,9,2020,2020-09-22,"MISC",8,"TOWR",28,NA,NA,NA,3.5182,0.3232,3.8414,3.5318,1,0.957920792079208,0.3096,2.59168286028933,0.0925601021531902
"3628","DINP",22,9,2020,2020-09-22,"LEAF",8,"TOWR",28,NA,NA,NA,3.5332,3.1966,6.7298,3.6531,1,0.962491397109429,3.0767,25.7552669775587,0.919830963484238
"3629","DINP",22,9,2020,2020-09-22,"WOOD",9,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3630","DINP",22,9,2020,2020-09-22,"MISC",9,"TOWR",28,NA,NA,NA,3.5234,3.2296,6.753,3.5917,1,0.978851870200644,3.1613,26.4634593870563,0.945123549537726
"3631","DINP",22,9,2020,2020-09-22,"LEAF",9,"TOWR",28,NA,NA,NA,3.6205,5.333,8.9535,3.8678,1,0.953628351771986,5.0857,42.5727439359607,1.52045514057002
"3632","DINP",22,9,2020,2020-09-22,"WOOD",10,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3633","DINP",22,9,2020,2020-09-22,"MISC",10,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"3634","DINP",22,9,2020,2020-09-22,"LEAF",10,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
